"Displacements","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Stress/Strain:13","Stress/Strain:14","Stress/Strain:15","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.98915,0,0,0,0,0,0,0,0,0,0,0,0,0.54243,4.4956e-05,0,0.54243,0,0,0,45,0,0,0,0,0,0
0.9783,0,0,0,0,0,0,0,0,0,0,0,0,0.54237,9.067e-05,0,0.54237,0,0,0,45,0,0,0,0.02,0,0
0.95661,0,0,0,0,0,0,0,0,0,0,0,0,0.54218,0.00018439,0,0.54218,0,0,0,45,0,0,0,0.04,0,0
0.93493,0,0,0,0,0,0,0,0,0,0,0,0,0.54187,0.00028426,0,0.54187,0,0,0,45,0,0,0,0.06,0,0
0.91326,0,0,0,0,0,0,0,0,0,0,0,0,0.54141,0.00039348,0,0.54141,0,0,0,45,0,0,0,0.08,0,0
0.89162,0,0,0,0,0,0,0,0,0,0,0,0,0.5408,0.00051538,0,0.5408,0,0,0,45,0,0,0,0.1,0,0
0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.54002,0.00065345,0,0.54002,0,0,0,45,0,0,0,0.12,0,0
0.84841,0,0,0,0,0,0,0,0,0,0,0,0,0.53903,0.00081134,0,0.53903,0,0,0,45,0,0,0,0.14,0,0
0.82687,0,0,0,0,0,0,0,0,0,0,0,0,0.53782,0.0009928,0,0.53782,0,0,0,45,0,0,0,0.16,0,0
0.80539,0,0,0,0,0,0,0,0,0,0,0,0,0.53635,0.0012016,0,0.53635,0,0,0,45,0,0,0,0.18,0,0
0.78397,0,0,0,0,0,0,0,0,0,0,0,0,0.53458,0.0014415,0,0.53458,0,0,0,45,0,0,0,0.2,0,0
0.76262,0,0,0,0,0,0,0,0,0,0,0,0,0.53246,0.0017156,0,0.53246,0,0,0,45,0,0,0,0.22,0,0
0.74137,0,0,0,0,0,0,0,0,0,0,0,0,0.52995,0.0020264,0,0.52996,0,0,0,45,0,0,0,0.24,0,0
0.72023,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0.0023751,0,0.52701,0,0,0,45,0,0,0,0.26,0,0
0.69921,0,0,0,0,0,0,0,0,0,0,0,0,0.52357,0.0027606,0,0.52358,0,0,0,45,0,0,0,0.28,0,0
0.67834,0,0,0,0,0,0,0,0,0,0,0,0,0.5196,0.0031792,0,0.51961,0,0,0,45,0,0,0,0.3,0,0
0.65764,0,0,0,0,0,0,0,0,0,0,0,0,0.51506,0.0036231,0,0.51508,0,0,0,45,0,0,0,0.32,0,0
0.63714,0,0,0,0,0,0,0,0,0,0,0,0,0.50992,0.0040794,0,0.50994,0,0,0,45,0,0,0,0.34,0,0
0.61685,0,0,0,0,0,0,0,0,0,0,0,0,0.50419,0.0045292,0,0.50422,0,0,0,45,0,0,0,0.36,0,0
0.5968,0,0,0,0,0,0,0,0,0,0,0,0,0.49789,0.0049468,0,0.49792,0,0,0,45,0,0,0,0.38,0,0
0.57702,0,0,0,0,0,0,0,0,0,0,0,0,0.49109,0.0052989,0,0.49112,0,0,0,45,0,0,0,0.4,0,0
0.55751,0,0,0,0,0,0,0,0,0,0,0,0,0.4839,0.0055461,0,0.48394,0,0,0,45,0,0,0,0.42,0,0
0.5383,0,0,0,0,0,0,0,0,0,0,0,0,0.47649,0.0056455,0,0.47654,0,0,0,45,0,0,0,0.44,0,0
0.51939,0,0,0,0,0,0,0,0,0,0,0,0,0.46909,0.0055563,0,0.46914,0,0,0,45,0,0,0,0.46,0,0
0.50078,0,0,0,0,0,0,0,0,0,0,0,0,0.46197,0.0052467,0,0.46201,0,0,0,45,0,0,0,0.48,0,0
0.48244,0,0,0,0,0,0,0,0,0,0,0,0,0.45541,0.004702,0,0.45545,0,0,0,45,0,0,0,0.5,0,0
0.46434,0,0,0,0,0,0,0,0,0,0,0,0,0.44973,0.0039289,0,0.44975,0,0,0,45,0,0,0,0.52,0,0
0.44646,0,0,0,0,0,0,0,0,0,0,0,0,0.4452,0.0029565,0,0.44521,0,0,0,45,0,0,0,0.54,0,0
0.42873,0,0,0,0,0,0,0,0,0,0,0,0,0.44205,0.0018313,0,0.44205,0,0,0,45,0,0,0,0.56,0,0
0.41109,0,0,0,0,0,0,0,0,0,0,0,0,0.44044,0.00061127,0,0.44044,0,0,0,45,0,0,0,0.58,0,0
0.39349,0,0,0,0,0,0,0,0,0,0,0,0,0.44046,-0.00064054,0,0.44046,0,0,0,45,0,0,0,0.6,0,0
0.37586,0,0,0,0,0,0,0,0,0,0,0,0,0.44211,-0.0018595,0,0.44211,0,0,0,45,0,0,0,0.62,0,0
0.35812,0,0,0,0,0,0,0,0,0,0,0,0,0.44529,-0.0029824,0,0.44531,0,0,0,45,0,0,0,0.64,0,0
0.34023,0,0,0,0,0,0,0,0,0,0,0,0,0.44986,-0.0039512,0,0.44988,0,0,0,45,0,0,0,0.66,0,0
0.32214,0,0,0,0,0,0,0,0,0,0,0,0,0.45556,-0.004719,0,0.4556,0,0,0,45,0,0,0,0.68,0,0
0.30379,0,0,0,0,0,0,0,0,0,0,0,0,0.46214,-0.0052563,0,0.46218,0,0,0,45,0,0,0,0.7,0,0
0.28517,0,0,0,0,0,0,0,0,0,0,0,0,0.46927,-0.0055557,0,0.46931,0,0,0,45,0,0,0,0.72,0,0
0.26625,0,0,0,0,0,0,0,0,0,0,0,0,0.47665,-0.0056311,0,0.4767,0,0,0,45,0,0,0,0.74,0,0
0.24703,0,0,0,0,0,0,0,0,0,0,0,0,0.48403,-0.0055132,0,0.48407,0,0,0,45,0,0,0,0.76,0,0
0.22753,0,0,0,0,0,0,0,0,0,0,0,0,0.49115,-0.0052417,0,0.49119,0,0,0,45,0,0,0,0.78,0,0
0.20774,0,0,0,0,0,0,0,0,0,0,0,0,0.49785,-0.0048581,0,0.49789,0,0,0,45,0,0,0,0.8,0,0
0.1877,0,0,0,0,0,0,0,0,0,0,0,0,0.50401,-0.0044002,0,0.50403,0,0,0,45,0,0,0,0.82,0,0
0.16742,0,0,0,0,0,0,0,0,0,0,0,0,0.50953,-0.0038995,0,0.50955,0,0,0,45,0,0,0,0.84,0,0
0.14694,0,0,0,0,0,0,0,0,0,0,0,0,0.51438,-0.0033801,0,0.51439,0,0,0,45,0,0,0,0.86,0,0
0.12627,0,0,0,0,0,0,0,0,0,0,0,0,0.51854,-0.0028591,0,0.51855,0,0,0,45,0,0,0,0.88,0,0
0.10545,0,0,0,0,0,0,0,0,0,0,0,0,0.52201,-0.0023472,0,0.52202,0,0,0,45,0,0,0,0.9,0,0
0.084509,0,0,0,0,0,0,0,0,0,0,0,0,0.52482,-0.0018502,0,0.52482,0,0,0,45,0,0,0,0.92,0,0
0.063467,0,0,0,0,0,0,0,0,0,0,0,0,0.52697,-0.0013696,0,0.52697,0,0,0,45,0,0,0,0.94,0,0
0.042352,0,0,0,0,0,0,0,0,0,0,0,0,0.52849,-0.00090377,0,0.52849,0,0,0,45,0,0,0,0.96,0,0
0.021188,0,0,0,0,0,0,0,0,0,0,0,0,0.52939,-0.00044896,0,0.52939,0,0,0,45,0,0,0,0.98,0,0
0.010597,0,0,0,0,0,0,0,0,0,0,0,0,0.52969,-0.00022373,0,0.52969,0,0,0,45,0,0,0,1,0,0
0.98915,0,0,0,0,0,0,0,0,0,0,0,0,0.54249,6.6805e-05,0,0.54249,0,0,0,45,0,0,0,0,0.02,0
0.9783,0,0,0,0,0,0,0,0,0,0,0,0,0.54243,0.00013474,0,0.54243,0,0,0,45,0,0,0,0.02,0.02,0
0.95661,0,0,0,0,0,0,0,0,0,0,0,0,0.54225,0.00027404,0,0.54225,0,0,0,45,0,0,0,0.04,0.02,0
0.93492,0,0,0,0,0,0,0,0,0,0,0,0,0.54194,0.00042252,0,0.54194,0,0,0,45,0,0,0,0.06,0.02,0
0.91325,0,0,0,0,0,0,0,0,0,0,0,0,0.54149,0.00058496,0,0.54149,0,0,0,45,0,0,0,0.08,0.02,0
0.8916,0,0,0,0,0,0,0,0,0,0,0,0,0.54089,0.00076636,0,0.54089,0,0,0,45,0,0,0,0.1,0.02,0
0.86998,0,0,0,0,0,0,0,0,0,0,0,0,0.54011,0.00097194,0,0.54012,0,0,0,45,0,0,0,0.12,0.02,0
0.84839,0,0,0,0,0,0,0,0,0,0,0,0,0.53914,0.0012072,0,0.53915,0,0,0,45,0,0,0,0.14,0.02,0
0.82685,0,0,0,0,0,0,0,0,0,0,0,0,0.53795,0.0014778,0,0.53795,0,0,0,45,0,0,0,0.16,0.02,0
0.80536,0,0,0,0,0,0,0,0,0,0,0,0,0.5365,0.0017895,0,0.5365,0,0,0,45,0,0,0,0.18,0.02,0
0.78393,0,0,0,0,0,0,0,0,0,0,0,0,0.53475,0.0021478,0,0.53475,0,0,0,45,0,0,0,0.2,0.02,0
0.76258,0,0,0,0,0,0,0,0,0,0,0,0,0.53265,0.0025579,0,0.53266,0,0,0,45,0,0,0,0.22,0.02,0
0.74132,0,0,0,0,0,0,0,0,0,0,0,0,0.53017,0.0030236,0,0.53018,0,0,0,45,0,0,0,0.24,0.02,0
0.72016,0,0,0,0,0,0,0,0,0,0,0,0,0.52725,0.0035468,0,0.52727,0,0,0,45,0,0,0,0.26,0.02,0
0.69914,0,0,0,0,0,0,0,0,0,0,0,0,0.52384,0.0041266,0,0.52386,0,0,0,45,0,0,0,0.28,0.02,0
0.67826,0,0,0,0,0,0,0,0,0,0,0,0,0.51989,0.0047575,0,0.51992,0,0,0,45,0,0,0,0.3,0.02,0
0.65755,0,0,0,0,0,0,0,0,0,0,0,0,0.51536,0.0054285,0,0.5154,0,0,0,45,0,0,0,0.32,0.02,0
0.63703,0,0,0,0,0,0,0,0,0,0,0,0,0.51023,0.0061207,0,0.51028,0,0,0,45,0,0,0,0.34,0.02,0
0.61673,0,0,0,0,0,0,0,0,0,0,0,0,0.50448,0.0068062,0,0.50454,0,0,0,45,0,0,0,0.36,0.02,0
0.59667,0,0,0,0,0,0,0,0,0,0,0,0,0.49815,0.0074463,0,0.49822,0,0,0,45,0,0,0,0.38,0.02,0
0.57688,0,0,0,0,0,0,0,0,0,0,0,0,0.49129,0.0079913,0,0.49138,0,0,0,45,0,0,0,0.4,0.02,0
0.55737,0,0,0,0,0,0,0,0,0,0,0,0,0.48402,0.0083808,0,0.48412,0,0,0,45,0,0,0,0.42,0.02,0
0.53815,0,0,0,0,0,0,0,0,0,0,0,0,0.4765,0.0085483,0,0.47661,0,0,0,45,0,0,0,0.44,0.02,0
0.51925,0,0,0,0,0,0,0,0,0,0,0,0,0.46896,0.008429,0,0.46907,0,0,0,45,0,0,0,0.46,0.02,0
0.50064,0,0,0,0,0,0,0,0,0,0,0,0,0.46168,0.0079717,0,0.46178,0,0,0,45,0,0,0,0.48,0.02,0
0.48231,0,0,0,0,0,0,0,0,0,0,0,0,0.45497,0.0071517,0,0.45505,0,0,0,45,0,0,0,0.5,0.02,0
0.46424,0,0,0,0,0,0,0,0,0,0,0,0,0.44915,0.0059793,0,0.4492,0,0,0,45,0,0,0,0.52,0.02,0
0.44638,0,0,0,0,0,0,0,0,0,0,0,0,0.4445,0.0045,0,0.44453,0,0,0,45,0,0,0,0.54,0.02,0
0.42868,0,0,0,0,0,0,0,0,0,0,0,0,0.44126,0.0027872,0,0.44128,0,0,0,45,0,0,0,0.56,0.02,0
0.41108,0,0,0,0,0,0,0,0,0,0,0,0,0.43961,0.00093028,0,0.43962,0,0,0,45,0,0,0,0.58,0.02,0
0.39351,0,0,0,0,0,0,0,0,0,0,0,0,0.43963,-0.00097462,0,0.43964,0,0,0,45,0,0,0,0.6,0.02,0
0.37591,0,0,0,0,0,0,0,0,0,0,0,0,0.44132,-0.0028299,0,0.44134,0,0,0,45,0,0,0,0.62,0.02,0
0.3582,0,0,0,0,0,0,0,0,0,0,0,0,0.44459,-0.0045395,0,0.44463,0,0,0,45,0,0,0,0.64,0.02,0
0.34034,0,0,0,0,0,0,0,0,0,0,0,0,0.44927,-0.0060134,0,0.44933,0,0,0,45,0,0,0,0.66,0.02,0
0.32226,0,0,0,0,0,0,0,0,0,0,0,0,0.45513,-0.0071781,0,0.45521,0,0,0,45,0,0,0,0.68,0.02,0
0.30393,0,0,0,0,0,0,0,0,0,0,0,0,0.46186,-0.0079871,0,0.46195,0,0,0,45,0,0,0,0.7,0.02,0
0.28531,0,0,0,0,0,0,0,0,0,0,0,0,0.46914,-0.0084295,0,0.46925,0,0,0,45,0,0,0,0.72,0.02,0
0.2664,0,0,0,0,0,0,0,0,0,0,0,0,0.47667,-0.0085286,0,0.47678,0,0,0,45,0,0,0,0.74,0.02,0
0.24718,0,0,0,0,0,0,0,0,0,0,0,0,0.48416,-0.008334,0,0.48426,0,0,0,45,0,0,0,0.76,0.02,0
0.22767,0,0,0,0,0,0,0,0,0,0,0,0,0.49137,-0.0079086,0,0.49146,0,0,0,45,0,0,0,0.78,0.02,0
0.20787,0,0,0,0,0,0,0,0,0,0,0,0,0.49814,-0.007317,0,0.49821,0,0,0,45,0,0,0,0.8,0.02,0
0.18782,0,0,0,0,0,0,0,0,0,0,0,0,0.50433,-0.0066169,0,0.50439,0,0,0,45,0,0,0,0.82,0.02,0
0.16752,0,0,0,0,0,0,0,0,0,0,0,0,0.50987,-0.0058559,0,0.50992,0,0,0,45,0,0,0,0.84,0.02,0
0.14703,0,0,0,0,0,0,0,0,0,0,0,0,0.51473,-0.0050699,0,0.51476,0,0,0,45,0,0,0,0.86,0.02,0
0.12635,0,0,0,0,0,0,0,0,0,0,0,0,0.51888,-0.004284,0,0.51891,0,0,0,45,0,0,0,0.88,0.02,0
0.10551,0,0,0,0,0,0,0,0,0,0,0,0,0.52235,-0.003514,0,0.52237,0,0,0,45,0,0,0,0.9,0.02,0
0.084558,0,0,0,0,0,0,0,0,0,0,0,0,0.52514,-0.002768,0,0.52515,0,0,0,45,0,0,0,0.92,0.02,0
0.063503,0,0,0,0,0,0,0,0,0,0,0,0,0.52729,-0.0020479,0,0.52729,0,0,0,45,0,0,0,0.94,0.02,0
0.042376,0,0,0,0,0,0,0,0,0,0,0,0,0.5288,-0.0013509,0,0.5288,0,0,0,45,0,0,0,0.96,0.02,0
0.0212,0,0,0,0,0,0,0,0,0,0,0,0,0.5297,-0.00067091,0,0.5297,0,0,0,45,0,0,0,0.98,0.02,0
0.010603,0,0,0,0,0,0,0,0,0,0,0,0,0.52999,-0.00033429,0,0.52999,0,0,0,45,0,0,0,1,0.02,0
0.98915,0,0,0,0,0,0,0,0,0,0,0,0,0.54267,0.00011654,0,0.54267,0,0,0,45,0,0,0,0,0.04,0
0.97829,0,0,0,0,0,0,0,0,0,0,0,0,0.54261,0.00023507,0,0.54261,0,0,0,45,0,0,0,0.02,0.04,0
0.95659,0,0,0,0,0,0,0,0,0,0,0,0,0.54244,0.00047816,0,0.54244,0,0,0,45,0,0,0,0.04,0.04,0
0.9349,0,0,0,0,0,0,0,0,0,0,0,0,0.54214,0.00073743,0,0.54214,0,0,0,45,0,0,0,0.06,0.04,0
0.91322,0,0,0,0,0,0,0,0,0,0,0,0,0.54172,0.0010213,0,0.54172,0,0,0,45,0,0,0,0.08,0.04,0
0.89156,0,0,0,0,0,0,0,0,0,0,0,0,0.54114,0.0013386,0,0.54115,0,0,0,45,0,0,0,0.1,0.04,0
0.86993,0,0,0,0,0,0,0,0,0,0,0,0,0.54041,0.0016987,0,0.54041,0,0,0,45,0,0,0,0.12,0.04,0
0.84833,0,0,0,0,0,0,0,0,0,0,0,0,0.53948,0.0021112,0,0.53949,0,0,0,45,0,0,0,0.14,0.04,0
0.82677,0,0,0,0,0,0,0,0,0,0,0,0,0.53834,0.0025865,0,0.53835,0,0,0,45,0,0,0,0.16,0.04,0
0.80526,0,0,0,0,0,0,0,0,0,0,0,0,0.53694,0.003135,0,0.53695,0,0,0,45,0,0,0,0.18,0.04,0
0.78381,0,0,0,0,0,0,0,0,0,0,0,0,0.53526,0.0037669,0,0.53527,0,0,0,45,0,0,0,0.2,0.04,0
0.76244,0,0,0,0,0,0,0,0,0,0,0,0,0.53324,0.0044918,0,0.53326,0,0,0,45,0,0,0,0.22,0.04,0
0.74116,0,0,0,0,0,0,0,0,0,0,0,0,0.53083,0.0053173,0,0.53086,0,0,0,45,0,0,0,0.24,0.04,0
0.71997,0,0,0,0,0,0,0,0,0,0,0,0,0.52799,0.0062481,0,0.52803,0,0,0,45,0,0,0,0.26,0.04,0
0.69892,0,0,0,0,0,0,0,0,0,0,0,0,0.52465,0.0072836,0,0.52471,0,0,0,45,0,0,0,0.28,0.04,0
0.678,0,0,0,0,0,0,0,0,0,0,0,0,0.52076,0.0084158,0,0.52084,0,0,0,45,0,0,0,0.3,0.04,0
0.65726,0,0,0,0,0,0,0,0,0,0,0,0,0.51627,0.0096265,0,0.51638,0,0,0,45,0,0,0,0.32,0.04,0
0.6367,0,0,0,0,0,0,0,0,0,0,0,0,0.51115,0.010884,0,0.51129,0,0,0,45,0,0,0,0.34,0.04,0
0.61636,0,0,0,0,0,0,0,0,0,0,0,0,0.50537,0.012141,0,0.50555,0,0,0,45,0,0,0,0.36,0.04,0
0.59627,0,0,0,0,0,0,0,0,0,0,0,0,0.49895,0.013328,0,0.49916,0,0,0,45,0,0,0,0.38,0.04,0
0.57645,0,0,0,0,0,0,0,0,0,0,0,0,0.49192,0.014358,0,0.49217,0,0,0,45,0,0,0,0.4,0.04,0
0.55692,0,0,0,0,0,0,0,0,0,0,0,0,0.4844,0.015119,0,0.48468,0,0,0,45,0,0,0,0.42,0.04,0
0.5377,0,0,0,0,0,0,0,0,0,0,0,0,0.47654,0.015485,0,0.47684,0,0,0,45,0,0,0,0.44,0.04,0
0.51879,0,0,0,0,0,0,0,0,0,0,0,0,0.46858,0.015328,0,0.46889,0,0,0,45,0,0,0,0.46,0.04,0
0.50021,0,0,0,0,0,0,0,0,0,0,0,0,0.46083,0.014543,0,0.46111,0,0,0,45,0,0,0,0.48,0.04,0
0.48193,0,0,0,0,0,0,0,0,0,0,0,0,0.45364,0.013076,0,0.45387,0,0,0,45,0,0,0,0.5,0.04,0
0.46392,0,0,0,0,0,0,0,0,0,0,0,0,0.44737,0.010943,0,0.44753,0,0,0,45,0,0,0,0.52,0.04,0
0.44614,0,0,0,0,0,0,0,0,0,0,0,0,0.44235,0.0082359,0,0.44245,0,0,0,45,0,0,0,0.54,0.04,0
0.42853,0,0,0,0,0,0,0,0,0,0,0,0,0.43887,0.0050988,0,0.43891,0,0,0,45,0,0,0,0.56,0.04,0
0.41103,0,0,0,0,0,0,0,0,0,0,0,0,0.43709,0.0017014,0,0.4371,0,0,0,45,0,0,0,0.58,0.04,0
0.39356,0,0,0,0,0,0,0,0,0,0,0,0,0.43711,-0.0017817,0,0.43712,0,0,0,45,0,0,0,0.6,0.04,0
0.37606,0,0,0,0,0,0,0,0,0,0,0,0,0.43893,-0.0051765,0,0.43897,0,0,0,45,0,0,0,0.62,0.04,0
0.35845,0,0,0,0,0,0,0,0,0,0,0,0,0.44245,-0.008308,0,0.44255,0,0,0,45,0,0,0,0.64,0.04,0
0.34066,0,0,0,0,0,0,0,0,0,0,0,0,0.4475,-0.011006,0,0.44767,0,0,0,45,0,0,0,0.66,0.04,0
0.32265,0,0,0,0,0,0,0,0,0,0,0,0,0.45381,-0.013126,0,0.45404,0,0,0,45,0,0,0,0.68,0.04,0
0.30436,0,0,0,0,0,0,0,0,0,0,0,0,0.46102,-0.014575,0,0.4613,0,0,0,45,0,0,0,0.7,0.04,0
0.28577,0,0,0,0,0,0,0,0,0,0,0,0,0.46879,-0.015334,0,0.46909,0,0,0,45,0,0,0,0.72,0.04,0
0.26686,0,0,0,0,0,0,0,0,0,0,0,0,0.47674,-0.015456,0,0.47705,0,0,0,45,0,0,0,0.74,0.04,0
0.24763,0,0,0,0,0,0,0,0,0,0,0,0,0.48458,-0.015044,0,0.48486,0,0,0,45,0,0,0,0.76,0.04,0
0.22809,0,0,0,0,0,0,0,0,0,0,0,0,0.49206,-0.014221,0,0.49231,0,0,0,45,0,0,0,0.78,0.04,0
0.20826,0,0,0,0,0,0,0,0,0,0,0,0,0.49901,-0.013111,0,0.49921,0,0,0,45,0,0,0,0.8,0.04,0
0.18817,0,0,0,0,0,0,0,0,0,0,0,0,0.50531,-0.01182,0,0.50547,0,0,0,45,0,0,0,0.82,0.04,0
0.16784,0,0,0,0,0,0,0,0,0,0,0,0,0.51091,-0.010431,0,0.51103,0,0,0,45,0,0,0,0.84,0.04,0
0.1473,0,0,0,0,0,0,0,0,0,0,0,0,0.51578,-0.0090096,0,0.51587,0,0,0,45,0,0,0,0.86,0.04,0
0.12657,0,0,0,0,0,0,0,0,0,0,0,0,0.51992,-0.0075975,0,0.51999,0,0,0,45,0,0,0,0.88,0.04,0
0.1057,0,0,0,0,0,0,0,0,0,0,0,0,0.52336,-0.0062213,0,0.52341,0,0,0,45,0,0,0,0.9,0.04,0
0.084706,0,0,0,0,0,0,0,0,0,0,0,0,0.52612,-0.0048939,0,0.52615,0,0,0,45,0,0,0,0.92,0.04,0
0.063613,0,0,0,0,0,0,0,0,0,0,0,0,0.52823,-0.0036168,0,0.52824,0,0,0,45,0,0,0,0.94,0.04,0
0.042448,0,0,0,0,0,0,0,0,0,0,0,0,0.52971,-0.002384,0,0.52972,0,0,0,45,0,0,0,0.96,0.04,0
0.021235,0,0,0,0,0,0,0,0,0,0,0,0,0.53059,-0.0011835,0,0.5306,0,0,0,45,0,0,0,0.98,0.04,0
0.010621,0,0,0,0,0,0,0,0,0,0,0,0,0.53089,-0.00058955,0,0.53089,0,0,0,45,0,0,0,1,0.04,0
0.98914,0,0,0,0,0,0,0,0,0,0,0,0,0.54296,0.00016984,0,0.54296,0,0,0,45,0,0,0,0,0.06,0
0.97828,0,0,0,0,0,0,0,0,0,0,0,0,0.54291,0.00034263,0,0.54291,0,0,0,45,0,0,0,0.02,0.06,0
0.95657,0,0,0,0,0,0,0,0,0,0,0,0,0.54275,0.00069711,0,0.54275,0,0,0,45,0,0,0,0.04,0.06,0
0.93486,0,0,0,0,0,0,0,0,0,0,0,0,0.54248,0.0010755,0,0.54248,0,0,0,45,0,0,0,0.06,0.06,0
0.91317,0,0,0,0,0,0,0,0,0,0,0,0,0.54209,0.0014903,0,0.54209,0,0,0,45,0,0,0,0.08,0.06,0
0.89149,0,0,0,0,0,0,0,0,0,0,0,0,0.54156,0.0019547,0,0.54157,0,0,0,45,0,0,0,0.1,0.06,0
0.86984,0,0,0,0,0,0,0,0,0,0,0,0,0.54089,0.0024825,0,0.54089,0,0,0,45,0,0,0,0.12,0.06,0
0.84822,0,0,0,0,0,0,0,0,0,0,0,0,0.54003,0.0030885,0,0.54004,0,0,0,45,0,0,0,0.14,0.06,0
0.82664,0,0,0,0,0,0,0,0,0,0,0,0,0.53897,0.0037883,0,0.53899,0,0,0,45,0,0,0,0.16,0.06,0
0.80511,0,0,0,0,0,0,0,0,0,0,0,0,0.53768,0.004598,0,0.5377,0,0,0,45,0,0,0,0.18,0.06,0
0.78363,0,0,0,0,0,0,0,0,0,0,0,0,0.5361,0.0055338,0,0.53613,0,0,0,45,0,0,0,0.2,0.06,0
0.76222,0,0,0,0,0,0,0,0,0,0,0,0,0.5342,0.006611,0,0.53425,0,0,0,45,0,0,0,0.22,0.06,0
0.74089,0,0,0,0,0,0,0,0,0,0,0,0,0.53193,0.0078431,0,0.53199,0,0,0,45,0,0,0,0.24,0.06,0
0.71966,0,0,0,0,0,0,0,0,0,0,0,0,0.52922,0.0092392,0,0.5293,0,0,0,45,0,0,0,0.26,0.06,0
0.69855,0,0,0,0,0,0,0,0,0,0,0,0,0.52601,0.010801,0,0.52613,0,0,0,45,0,0,0,0.28,0.06,0
0.67758,0,0,0,0,0,0,0,0,0,0,0,0,0.52223,0.012522,0,0.52239,0,0,0,45,0,0,0,0.3,0.06,0
0.65678,0,0,0,0,0,0,0,0,0,0,0,0,0.51783,0.014376,0,0.51804,0,0,0,45,0,0,0,0.32,0.06,0
0.63616,0,0,0,0,0,0,0,0,0,0,0,0,0.51274,0.016322,0,0.51302,0,0,0,45,0,0,0,0.34,0.06,0
0.61576,0,0,0,0,0,0,0,0,0,0,0,0,0.50692,0.01829,0,0.50728,0,0,0,45,0,0,0,0.36,0.06,0
0.5956,0,0,0,0,0,0,0,0,0,0,0,0,0.50036,0.020183,0,0.50081,0,0,0,45,0,0,0,0.38,0.06,0
0.57573,0,0,0,0,0,0,0,0,0,0,0,0,0.49308,0.021866,0,0.49361,0,0,0,45,0,0,0,0.4,0.06,0
0.55616,0,0,0,0,0,0,0,0,0,0,0,0,0.48514,0.023169,0,0.48575,0,0,0,45,0,0,0,0.42,0.06,0
0.53692,0,0,0,0,0,0,0,0,0,0,0,0,0.47671,0.023886,0,0.47737,0,0,0,45,0,0,0,0.44,0.06,0
0.51802,0,0,0,0,0,0,0,0,0,0,0,0,0.46802,0.023794,0,0.46869,0,0,0,45,0,0,0,0.46,0.06,0
0.49947,0,0,0,0,0,0,0,0,0,0,0,0,0.45943,0.022692,0,0.46005,0,0,0,45,0,0,0,0.48,0.06,0
0.48127,0,0,0,0,0,0,0,0,0,0,0,0,0.45137,0.020469,0,0.45189,0,0,0,45,0,0,0,0.5,0.06,0
0.46336,0,0,0,0,0,0,0,0,0,0,0,0,0.44431,0.017149,0,0.44468,0,0,0,45,0,0,0,0.52,0.06,0
0.44572,0,0,0,0,0,0,0,0,0,0,0,0,0.43865,0.012898,0,0.43887,0,0,0,45,0,0,0,0.54,0.06,0
0.42827,0,0,0,0,0,0,0,0,0,0,0,0,0.43473,0.0079725,0,0.43482,0,0,0,45,0,0,0,0.56,0.06,0
0.41094,0,0,0,0,0,0,0,0,0,0,0,0,0.43273,0.0026576,0,0.43276,0,0,0,45,0,0,0,0.58,0.06,0
0.39365,0,0,0,0,0,0,0,0,0,0,0,0,0.43276,-0.0027815,0,0.43278,0,0,0,45,0,0,0,0.6,0.06,0
0.37632,0,0,0,0,0,0,0,0,0,0,0,0,0.4348,-0.0080926,0,0.43489,0,0,0,45,0,0,0,0.62,0.06,0
0.35887,0,0,0,0,0,0,0,0,0,0,0,0,0.43876,-0.01301,0,0.43899,0,0,0,45,0,0,0,0.64,0.06,0
0.34122,0,0,0,0,0,0,0,0,0,0,0,0,0.44446,-0.017249,0,0.44483,0,0,0,45,0,0,0,0.66,0.06,0
0.32331,0,0,0,0,0,0,0,0,0,0,0,0,0.45156,-0.020551,0,0.45208,0,0,0,45,0,0,0,0.68,0.06,0
0.3051,0,0,0,0,0,0,0,0,0,0,0,0,0.45965,-0.022748,0,0.46027,0,0,0,45,0,0,0,0.7,0.06,0
0.28654,0,0,0,0,0,0,0,0,0,0,0,0,0.46826,-0.023814,0,0.46893,0,0,0,45,0,0,0,0.72,0.06,0
0.26764,0,0,0,0,0,0,0,0,0,0,0,0,0.47696,-0.023858,0,0.47762,0,0,0,45,0,0,0,0.74,0.06,0
0.24838,0,0,0,0,0,0,0,0,0,0,0,0,0.48539,-0.023076,0,0.48599,0,0,0,45,0,0,0,0.76,0.06,0
0.2288,0,0,0,0,0,0,0,0,0,0,0,0,0.4933,-0.021685,0,0.49383,0,0,0,45,0,0,0,0.78,0.06,0
0.20892,0,0,0,0,0,0,0,0,0,0,0,0,0.50054,-0.019886,0,0.50097,0,0,0,45,0,0,0,0.8,0.06,0
0.18876,0,0,0,0,0,0,0,0,0,0,0,0,0.50701,-0.017844,0,0.50735,0,0,0,45,0,0,0,0.82,0.06,0
